n,size,x,y,z,vx,vy,vz,t0,st,time_end,xfinal,yfinal,zfinal,vxfinal,vyfinal,vzfinal,v_mag,target
822,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0415252430991041,-0.1106679838337595,-0.0427049638769434,0.0,1,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12567999999999996,1
823,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.04155167546263,-0.1107384281264608,-0.0427321471766741,0.0,1,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12575999999999996,1
824,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0415781078261558,-0.1108088724191621,-0.0427593304764048,0.0,1,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12583999999999992,1
825,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0416045401896817,-0.1108793167118634,-0.0427865137761356,0.0,1,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12591999999999995,1
826,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0416309725532075,-0.1109497610045647,-0.0428136970758663,0.0,1,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12599999999999995,1
827,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0416574049167334,-0.111020205297266,-0.042840880375597,0.0,1,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12607999999999994,1
828,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0416838372802592,-0.1110906495899673,-0.0428680636753277,0.0,1,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1261599999999999,1
829,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0417102696437851,-0.1111610938826687,-0.0428952469750584,0.0,1,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12624000000000002,1
830,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0417367020073109,-0.1112315381753699,-0.0429224302747891,0.0,1,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1263199999999999,1
831,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0417631343708367,-0.1113019824680713,-0.0429496135745198,0.0,1,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12639999999999996,1
832,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0417895667343626,-0.1113724267607726,-0.0429767968742505,0.0,1,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12647999999999995,1
833,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0418159990978884,-0.1114428710534739,-0.0430039801739812,0.0,1,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12655999999999995,1
834,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0418424314614143,-0.1115133153461752,-0.0430311634737119,0.0,1,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12663999999999995,1
835,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0418688638249401,-0.1115837596388765,-0.0430583467734426,0.0,1,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12671999999999992,1
836,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.041895296188466,-0.1116542039315778,-0.0430855300731733,0.0,1,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1267999999999999,1
837,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0419217285519918,-0.1117246482242791,-0.043112713372904,0.0,1,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12687999999999988,1
838,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0419481609155177,-0.1117950925169805,-0.0431398966726348,0.0,1,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12696000000000002,1
839,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0419745932790435,-0.1118655368096817,-0.0431670799723655,0.0,1,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1270399999999999,1
840,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0420010256425694,-0.1119359811023831,-0.0431942632720962,0.0,1,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12711999999999998,1
841,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0420274580060952,-0.1120064253950844,-0.0432214465718269,0.0,1,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12719999999999995,1
842,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.042053890369621,-0.1120768696877857,-0.0432486298715576,0.0,1,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12727999999999995,1
843,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0420803227331469,-0.112147313980487,-0.0432758131712883,0.0,1,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12735999999999995,1
844,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0421067550966727,-0.1122177582731883,-0.043302996471019,0.0,1,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12743999999999991,1
845,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0421331874601986,-0.1122882025658896,-0.0433301797707497,0.0,1,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1275199999999999,1
846,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0421596198237244,-0.1123586468585909,-0.0433573630704804,0.0,1,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12759999999999988,1
847,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0421860521872503,-0.1124290911512922,-0.0433845463702111,0.0,1,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1276799999999999,1
848,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0422124845507761,-0.1124995354439936,-0.0434117296699419,0.0,1,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12775999999999998,1
849,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.042238916914302,-0.1125699797366949,-0.0434389129696726,0.0,1,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12783999999999998,1
850,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0422653492778278,-0.1126404240293962,-0.0434660962694033,0.0,1,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12791999999999998,1
851,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0422917816413537,-0.1127108683220975,-0.043493279569134,0.0,1,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12799999999999997,1
852,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0423182140048795,-0.1127813126147988,-0.0435204628688647,0.0,1,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12807999999999994,1
853,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0423446463684053,-0.1128517569075001,-0.0435476461685954,0.0,1,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1281599999999999,1
854,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0423710787319312,-0.1129222012002014,-0.0435748294683261,0.0,1,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1282399999999999,1
855,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.042397511095457,-0.1129926454929027,-0.0436020127680568,0.0,1,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12831999999999988,1
856,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0424239434589829,-0.113063089785604,-0.0436291960677875,0.0,1,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1283999999999999,1
857,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0424503758225087,-0.1131335340783054,-0.0436563793675182,0.0,1,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12847999999999996,1
858,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0424768081860346,-0.1132039783710067,-0.0436835626672489,0.0,1,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12855999999999995,1
859,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0425032405495604,-0.113274422663708,-0.0437107459669797,0.0,1,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12863999999999998,1
860,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0425296729130863,-0.1133448669564093,-0.0437379292667104,0.0,1,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12871999999999997,1
861,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0425561052766121,-0.1134153112491106,-0.0437651125664411,0.0,1,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12879999999999994,1
862,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.042582537640138,-0.1134857555418119,-0.0437922958661718,0.0,1,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12887999999999994,1
863,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0426089700036638,-0.1135561998345132,-0.0438194791659025,0.0,1,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12895999999999994,1
864,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0426354023671897,-0.1136266441272145,-0.0438466624656332,0.0,1,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12903999999999993,1
865,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0426618347307155,-0.1136970884199159,-0.0438738457653639,0.0,1,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12911999999999998,1
866,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0426882670942414,-0.1137675327126171,-0.0439010290650946,0.0,1,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1291999999999999,1
867,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0427146994577672,-0.1138379770053185,-0.0439282123648253,0.0,1,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12927999999999998,1
868,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0427411318212931,-0.1139084212980198,-0.043955395664556,0.0,1,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12935999999999998,1
869,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0427675641848189,-0.1139788655907211,-0.0439825789642867,0.0,1,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12943999999999994,1
870,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0427939965483447,-0.1140493098834224,-0.0440097622640174,0.0,1,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12951999999999994,1
871,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0428204289118706,-0.1141197541761237,-0.0440369455637481,0.0,1,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1295999999999999,1
872,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0428468612753964,-0.114190198468825,-0.0440641288634789,0.0,1,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12967999999999993,1
873,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0428732936389223,-0.1142606427615263,-0.0440913121632096,0.0,1,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12975999999999993,1
874,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0428997260024481,-0.1143310870542276,-0.0441184954629403,0.0,1,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1298399999999999,1
875,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.042926158365974,-0.114401531346929,-0.044145678762671,0.0,1,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12992,1
876,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0429525907294998,-0.1144719756396303,-0.0441728620624017,0.0,1,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12999999999999998,1
877,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0429790230930257,-0.1145424199323316,-0.0442000453621324,0.0,1,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13007999999999997,1
878,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0430054554565515,-0.1146128642250329,-0.0442272286618631,0.0,1,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13015999999999997,1
879,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0430318878200774,-0.1146833085177342,-0.0442544119615938,0.0,1,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13023999999999994,1
880,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0430583201836032,-0.1147537528104355,-0.0442815952613245,0.0,1,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13031999999999994,1
881,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.043084752547129,-0.1148241971031368,-0.0443087785610552,0.0,1,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13039999999999988,1
882,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0431111849106549,-0.1148946413958381,-0.0443359618607859,0.0,1,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1304799999999999,1
883,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0431376172741807,-0.1149650856885394,-0.0443631451605167,0.0,1,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1305599999999999,1
884,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0431640496377066,-0.1150355299812408,-0.0443903284602474,0.0,1,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13064,1
885,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0431904820012324,-0.1151059742739421,-0.0444175117599781,0.0,1,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13071999999999998,1
886,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0432169143647583,-0.1151764185666434,-0.0444446950597088,0.0,1,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13079999999999997,1
887,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0432433467282841,-0.1152468628593447,-0.0444718783594395,0.0,1,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13087999999999994,1
888,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.04326977909181,-0.115317307152046,-0.0444990616591702,0.0,1,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13095999999999997,1
889,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0432962114553358,-0.1153877514447473,-0.0445262449589009,0.0,1,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13103999999999993,1
890,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0433226438188617,-0.1154581957374486,-0.0445534282586316,0.0,1,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13111999999999993,1
891,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0433490761823875,-0.1155286400301499,-0.0445806115583623,0.0,1,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1311999999999999,1
892,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0433755085459134,-0.1155990843228512,-0.044607794858093,0.0,1,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1312799999999999,1
893,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0434019409094392,-0.1156695286155525,-0.0446349781578237,0.0,1,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1313599999999999,1
894,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.043428373272965,-0.1157399729082539,-0.0446621614575544,0.0,1,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13143999999999995,1
895,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0434548056364909,-0.1158104172009552,-0.0446893447572852,0.0,1,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13151999999999997,1
896,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0434812380000167,-0.1158808614936565,-0.0447165280570159,0.0,1,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13159999999999997,1
897,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0435076703635426,-0.1159513057863578,-0.0447437113567466,0.0,1,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13167999999999996,1
898,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0435341027270684,-0.1160217500790591,-0.0447708946564773,0.0,1,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13175999999999993,1
899,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0435605350905943,-0.1160921943717604,-0.044798077956208,0.0,1,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13183999999999993,1
900,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0435869674541201,-0.1161626386644617,-0.0448252612559387,0.0,1,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13191999999999993,1
901,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.043613399817646,-0.116233082957163,-0.0448524445556694,0.0,1,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13199999999999992,1
902,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0436398321811718,-0.1163035272498644,-0.0448796278554001,0.0,1,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13207999999999998,1
903,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0436662645446977,-0.1163739715425657,-0.0449068111551308,0.0,1,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13215999999999997,1
904,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0436926969082235,-0.116444415835267,-0.0449339944548615,0.0,1,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13223999999999997,1
905,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0437191292717493,-0.1165148601279683,-0.0449611777545922,0.0,1,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1323199999999999,1
906,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0437455616352752,-0.1165853044206696,-0.044988361054323,0.0,1,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13239999999999996,1
907,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.043771993998801,-0.1166557487133709,-0.0450155443540537,0.0,1,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13247999999999993,1
908,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0437984263623269,-0.1167261930060722,-0.0450427276537844,0.0,1,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13255999999999996,1
909,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0438248587258527,-0.1167966372987735,-0.0450699109535151,0.0,1,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13263999999999992,1
910,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0438512910893786,-0.1168670815914748,-0.0450970942532458,0.0,1,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13271999999999992,1
911,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0438777234529044,-0.1169375258841762,-0.0451242775529765,0.0,1,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13279999999999997,1
912,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0439041558164303,-0.1170079701768774,-0.0451514608527072,0.0,1,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1328799999999999,1
913,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0439305881799561,-0.1170784144695788,-0.0451786441524379,0.0,1,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13295999999999994,1
914,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.043957020543482,-0.1171488587622801,-0.0452058274521686,0.0,1,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13303999999999996,1
915,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0439834529070078,-0.1172193030549814,-0.0452330107518993,0.0,1,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13311999999999993,1
916,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0440098852705337,-0.1172897473476827,-0.04526019405163,0.0,1,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13319999999999996,1
917,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0440363176340595,-0.117360191640384,-0.0452873773513608,0.0,1,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13327999999999993,1
918,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0440627499975853,-0.1174306359330853,-0.0453145606510915,0.0,1,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333599999999999,1
919,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0440891823611112,-0.1175010802257866,-0.0453417439508222,0.0,1,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13343999999999992,1
920,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0441156147246371,-0.117571524518488,-0.0453689272505529,0.0,1,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13352,1
921,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0441420470881629,-0.1176419688111892,-0.0453961105502836,0.0,1,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13359999999999989,1
922,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0441684794516887,-0.1177124131038906,-0.0454232938500143,0.0,1,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13367999999999997,1
923,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0441949118152146,-0.1177828573965919,-0.045450477149745,0.0,1,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13375999999999996,1
924,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0442213441787404,-0.1178533016892932,-0.0454776604494757,0.0,1,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13383999999999993,1
925,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0442477765422663,-0.1179237459819945,-0.0455048437492064,0.0,1,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13391999999999993,1
926,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0442742089057921,-0.1179941902746958,-0.0455320270489371,0.0,1,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13399999999999992,1
927,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.044300641269318,-0.1180646345673971,-0.0455592103486678,0.0,1,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13407999999999992,1
928,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0443270736328438,-0.1181350788600984,-0.0455863936483985,0.0,1,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1341599999999999,1
929,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0443535059963697,-0.1182055231527998,-0.0456135769481293,0.0,1,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13424000000000003,1
930,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0443799383598955,-0.118275967445501,-0.04564076024786,0.0,1,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1343199999999999,1
931,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0444063707234214,-0.1183464117382024,-0.0456679435475907,0.0,1,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1344,1
932,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0444328030869472,-0.1184168560309037,-0.0456951268473214,0.0,1,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13447999999999996,1
933,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.044459235450473,-0.118487300323605,-0.0457223101470521,0.0,1,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13455999999999993,1
934,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0444856678139989,-0.1185577446163063,-0.0457494934467828,0.0,1,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13463999999999995,1
935,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0445121001775247,-0.1186281889090076,-0.0457766767465135,0.0,1,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13471999999999992,1
936,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0445385325410506,-0.1186986332017089,-0.0458038600462442,0.0,1,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13479999999999992,1
937,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0445649649045764,-0.1187690774944102,-0.0458310433459749,0.0,1,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1348799999999999,1
938,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0445913972681023,-0.1188395217871116,-0.0458582266457056,0.0,1,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13496,1
939,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0446178296316281,-0.1189099660798129,-0.0458854099454364,0.0,1,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13504,1
940,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.044644261995154,-0.1189804103725142,-0.0459125932451671,0.0,1,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13512000000000002,1
941,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0446706943586798,-0.1190508546652155,-0.0459397765448978,0.0,1,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1352,1
942,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0446971267222057,-0.1191212989579168,-0.0459669598446285,0.0,1,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13527999999999998,1
